Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
8,Alternator,2.497326709880509,0.5152300712896954,5.0,1.0,0.2452281030730856,0.2704963379866286,0.2546728641234381,0.22960269481684775,0.0,0.0,1.0,1.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
9,Meta Mixer: 14 players,2.4746635748792274,0.5244410028070855,6.0,0.6806201550387597,0.28700950377944323,0.240082246509815,0.22353904711921918,0.2493692025915225,0.5684273181527523,0.44370932098064875,0.5565415259717682,0.4681254243361956,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
10,Cycler DC,2.45288019018019,0.48255929838548933,7.0,0.0,0.20736892715289137,0.27491368186748083,0.27516851594143665,0.24254887503819114,0.0,0.0,1.0,1.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
11,Bully,2.399982595377332,0.5027588141774993,7.0,0.0,0.18262046980522686,0.32176848223364285,0.27933608067371113,0.2162749672874191,0.0,1.0,0.0,1.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
12,Cooperator,2.3840205905205907,1.0,0.0,1.0,0.6557587937125731,0.344241206287427,0.0,0.0,1.0,1.0,0.0,0.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
13,Random: 0.5,2.365183877255864,0.5020572450805009,7.0,0.5162790697674419,0.24874930752387522,0.2536938076146035,0.24592796327801564,0.25162892158350564,0.4875222298944815,0.5070200153043382,0.5032739840431378,0.5098303431420335,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
14,Win-Shift Lose-Stay: D,2.2874118197320286,0.5794989519912167,7.0,0.0,0.2052603561476697,0.3668854374895631,0.24419988256635203,0.1836543237964151,0.0,1.0,1.0,0.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
15,Anti Tit For Tat,2.1063620318489886,0.5900455600447004,5.0,1.0,0.2204390661843838,0.3774893851542301,0.20537695619591748,0.1966945924654687,0.0,1.0,0.0,1.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
0,Evolved HMM 5,3.543953383458649,0.5880576441102757,7.0,1.0,0.5396867167919799,0.04837092731829575,0.2453258145363409,0.16661654135338344,0.9982219156048346,0.4700733849048305,0.014233405812285861,0.19351980236672478,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
1,"DoubleCrosser: (D, D)",3.537670676691732,0.550501253132832,7.0,1.0,0.5373308270676692,0.013170426065162909,0.24448621553884714,0.2050125313283208,1.0,0.7735408560311284,0.03533026113671275,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
